"","Year","City","Sport","Discipline","NOC","Event","Event.gender","Medal"
"1495",1994,"Lillehammer","Skating","Speed skating","GER","500m","W","Bronze"
"1496",1994,"Lillehammer","Skiing","Alpine Skiing","GER","downhill","W","Gold"
"1497",1994,"Lillehammer","Skiing","Alpine Skiing","GER","giant slalom","M","Gold"
"1498",1994,"Lillehammer","Skiing","Alpine Skiing","GER","giant slalom","W","Silver"
"1499",1994,"Lillehammer","Skiing","Alpine Skiing","GER","super-G","M","Gold"
"1500",1994,"Lillehammer","Skiing","Ski Jumping","GER","K120 individual (90m)","M","Gold"
"1501",1994,"Lillehammer","Skiing","Ski Jumping","GER","K120 team (90m)","M","Gold"
"1502",1994,"Lillehammer","Skiing","Ski Jumping","GER","K90 individual (70m)","M","Bronze"
"1503",1994,"Lillehammer","Bobsleigh","Bobsleigh","ITA","two-man","M","Bronze"
"1504",1994,"Lillehammer","Luge","Luge","ITA","doubles","X","Gold"
"1505",1994,"Lillehammer","Luge","Luge","ITA","doubles","X","Silver"
"1506",1994,"Lillehammer","Luge","Luge","ITA","singles","M","Bronze"
"1507",1994,"Lillehammer","Luge","Luge","ITA","singles","W","Gold"
"1508",1994,"Lillehammer","Skating","Short Track S.","ITA","5000m relay","M","Gold"
"1509",1994,"Lillehammer","Skating","Short Track S.","ITA","500m","M","Silver"
"1510",1994,"Lillehammer","Skiing","Alpine Skiing","ITA","downhill","W","Bronze"
"1511",1994,"Lillehammer","Skiing","Alpine Skiing","ITA","giant slalom","W","Gold"
"1512",1994,"Lillehammer","Skiing","Alpine Skiing","ITA","slalom","M","Silver"
"1513",1994,"Lillehammer","Skiing","Alpine Skiing","ITA","super-G","W","Bronze"
"1514",1994,"Lillehammer","Skiing","Cross Country S","ITA","10km pursuit","M","Bronze"
"1515",1994,"Lillehammer","Skiing","Cross Country S","ITA","15km mass start","W","Gold"
"1516",1994,"Lillehammer","Skiing","Cross Country S","ITA","30km","W","Gold"
"1517",1994,"Lillehammer","Skiing","Cross Country S","ITA","4x10km relay","M","Gold"
"1518",1994,"Lillehammer","Skiing","Cross Country S","ITA","4x5km relay","W","Bronze"
"1519",1994,"Lillehammer","Skiing","Cross Country S","ITA","5km","W","Silver"
"1520",1994,"Lillehammer","Skiing","Cross Country S","ITA","Combined 10km + 15km pursuit","M","Bronze"
"1521",1994,"Lillehammer","Skiing","Cross Country S","ITA","Combined 5km + 10km pursuit","W","Bronze"
"1522",1994,"Lillehammer","Skiing","Cross Country S","ITA","Combined 5km + 10km pursuit","W","Silver"
"1523",1994,"Lillehammer","Skating","Speed skating","JPN","5000m","W","Bronze"
"1524",1994,"Lillehammer","Skating","Speed skating","JPN","500m","M","Bronze"
"1525",1994,"Lillehammer","Skiing","Nordic Combined","JPN","individual","M","Silver"
"1526",1994,"Lillehammer","Skiing","Nordic Combined","JPN","Team","M","Gold"
"1527",1994,"Lillehammer","Skiing","Ski Jumping","JPN","K120 team (90m)","M","Silver"
"1528",1994,"Lillehammer","Skiing","Cross Country S","KAZ","10km pursuit","M","Silver"
"1529",1994,"Lillehammer","Skiing","Cross Country S","KAZ","50km","M","Gold"
"1530",1994,"Lillehammer","Skiing","Cross Country S","KAZ","Combined 10km + 15km pursuit","M","Silver"
"1531",1994,"Lillehammer","Skating","Short Track S.","KOR","1000m","M","Gold"
"1532",1994,"Lillehammer","Skating","Short Track S.","KOR","1000m","M","Silver"
"1533",1994,"Lillehammer","Skating","Short Track S.","KOR","1000m","W","Bronze"
"1534",1994,"Lillehammer","Skating","Short Track S.","KOR","1000m","W","Gold"
"1535",1994,"Lillehammer","Skating","Short Track S.","KOR","3000m relay","W","Gold"
"1536",1994,"Lillehammer","Skating","Short Track S.","KOR","500m","M","Gold"
"1537",1994,"Lillehammer","Skating","Speed skating","NED","10000m","M","Bronze"
"1538",1994,"Lillehammer","Skating","Speed skating","NED","1500m","M","Bronze"
"1539",1994,"Lillehammer","Skating","Speed skating","NED","1500m","M","Silver"
"1540",1994,"Lillehammer","Skating","Speed skating","NED","5000m","M","Bronze"
"1541",1994,"Lillehammer","Skating","Speed skating","NOR","10000m","M","Gold"
"1542",1994,"Lillehammer","Skating","Speed skating","NOR","10000m","M","Silver"
"1543",1994,"Lillehammer","Skating","Speed skating","NOR","1500m","M","Gold"
"1544",1994,"Lillehammer","Skating","Speed skating","NOR","5000m","M","Gold"
"1545",1994,"Lillehammer","Skating","Speed skating","NOR","5000m","M","Silver"
"1546",1994,"Lillehammer","Skiing","Alpine Skiing","NOR","alpine combined","M","Bronze"
"1547",1994,"Lillehammer","Skiing","Alpine Skiing","NOR","alpine combined","M","Gold"
"1548",1994,"Lillehammer","Skiing","Alpine Skiing","NOR","alpine combined","M","Silver"
"1549",1994,"Lillehammer","Skiing","Alpine Skiing","NOR","downhill","M","Silver"
"1550",1994,"Lillehammer","Skiing","Alpine Skiing","NOR","super-G","M","Bronze"
"1551",1994,"Lillehammer","Skiing","Cross Country S","NOR","10km pursuit","M","Gold"
"1552",1994,"Lillehammer","Skiing","Cross Country S","NOR","30km","W","Silver"
"1553",1994,"Lillehammer","Skiing","Cross Country S","NOR","30km mass start","M","Gold"
"1554",1994,"Lillehammer","Skiing","Cross Country S","NOR","30km mass start","M","Silver"
"1555",1994,"Lillehammer","Skiing","Cross Country S","NOR","4x10km relay","M","Silver"
"1556",1994,"Lillehammer","Skiing","Cross Country S","NOR","4x5km relay","W","Silver"
"1557",1994,"Lillehammer","Skiing","Cross Country S","NOR","50km","M","Bronze"
"1558",1994,"Lillehammer","Skiing","Cross Country S","NOR","Combined 10km + 15km pursuit","M","Gold"
"1559",1994,"Lillehammer","Skiing","Freestyle Ski.","NOR","aerials","W","Bronze"
"1560",1994,"Lillehammer","Skiing","Freestyle Ski.","NOR","moguls","W","Gold"
"1561",1994,"Lillehammer","Skiing","Nordic Combined","NOR","individual","M","Bronze"
"1562",1994,"Lillehammer","Skiing","Nordic Combined","NOR","individual","M","Gold"
"1563",1994,"Lillehammer","Skiing","Nordic Combined","NOR","Team","M","Silver"
"1564",1994,"Lillehammer","Skiing","Ski Jumping","NOR","K120 individual (90m)","M","Silver"
"1565",1994,"Lillehammer","Skiing","Ski Jumping","NOR","K90 individual (70m)","M","Gold"
"1566",1994,"Lillehammer","Skiing","Ski Jumping","NOR","K90 individual (70m)","M","Silver"
"1567",1994,"Lillehammer","Biathlon","Biathlon","RUS","10km","M","Bronze"
"1568",1994,"Lillehammer","Biathlon","Biathlon","RUS","10km","M","Gold"
"1569",1994,"Lillehammer","Biathlon","Biathlon","RUS","20km","M","Gold"
"1570",1994,"Lillehammer","Biathlon","Biathlon","RUS","4x7.5km relay","M","Silver"
"1571",1994,"Lillehammer","Biathlon","Biathlon","RUS","4x7.5km relay","W","Gold"
"1572",1994,"Lillehammer","Skating","Figure skating","RUS","ice dancing","X","Gold"
"1573",1994,"Lillehammer","Skating","Figure skating","RUS","ice dancing","X","Silver"
"1574",1994,"Lillehammer","Skating","Figure skating","RUS","individual","M","Gold"
"1575",1994,"Lillehammer","Skating","Figure skating","RUS","pairs","X","Gold"
"1576",1994,"Lillehammer","Skating","Figure skating","RUS","pairs","X","Silver"
"1577",1994,"Lillehammer","Skating","Speed skating","RUS","1000m","M","Bronze"
"1578",1994,"Lillehammer","Skating","Speed skating","RUS","1500m","W","Silver"
"1579",1994,"Lillehammer","Skating","Speed skating","RUS","3000m","W","Gold"
"1580",1994,"Lillehammer","Skating","Speed skating","RUS","500m","M","Gold"
"1581",1994,"Lillehammer","Skating","Speed skating","RUS","500m","M","Silver"
"1582",1994,"Lillehammer","Skiing","Alpine Skiing","RUS","super-G","W","Silver"
"1583",1994,"Lillehammer","Skiing","Cross Country S","RUS","15km mass start","W","Bronze"
"1584",1994,"Lillehammer","Skiing","Cross Country S","RUS","15km mass start","W","Silver"
"1585",1994,"Lillehammer","Skiing","Cross Country S","RUS","4x5km relay","W","Gold"
"1586",1994,"Lillehammer","Skiing","Cross Country S","RUS","5km","W","Gold"
"1587",1994,"Lillehammer","Skiing","Cross Country S","RUS","Combined 5km + 10km pursuit","W","Gold"
"1588",1994,"Lillehammer","Skiing","Freestyle Ski.","RUS","moguls","M","Silver"
"1589",1994,"Lillehammer","Skiing","Freestyle Ski.","RUS","moguls","W","Bronze"
"1590",1994,"Lillehammer","Skiing","Alpine Skiing","SLO","alpine combined","W","Bronze"
"1591",1994,"Lillehammer","Skiing","Alpine Skiing","SLO","slalom","M","Bronze"
"1592",1994,"Lillehammer","Skiing","Alpine Skiing","SLO","slalom","W","Bronze"
"1593",1994,"Lillehammer","Bobsleigh","Bobsleigh","SUI","four-man","M","Silver"
"1594",1994,"Lillehammer","Bobsleigh","Bobsleigh","SUI","two-man","M","Gold"
"1595",1994,"Lillehammer","Bobsleigh","Bobsleigh","SUI","two-man","M","Silver"
"1596",1994,"Lillehammer","Skiing","Alpine Skiing","SUI","alpine combined","W","Silver"
"1597",1994,"Lillehammer","Skiing","Alpine Skiing","SUI","giant slalom","M","Silver"
"1598",1994,"Lillehammer","Skiing","Alpine Skiing","SUI","giant slalom","W","Bronze"
"1599",1994,"Lillehammer","Skiing","Alpine Skiing","SUI","slalom","W","Gold"
"1600",1994,"Lillehammer","Skiing","Freestyle Ski.","SUI","aerials","M","Gold"
"1601",1994,"Lillehammer","Skiing","Nordic Combined","SUI","Team","M","Bronze"
"1602",1994,"Lillehammer","Ice Hockey","Ice Hockey","SWE","ice hockey","M","Gold"
"1603",1994,"Lillehammer","Skiing","Alpine Skiing","SWE","alpine combined","W","Gold"
"1604",1994,"Lillehammer","Skiing","Freestyle Ski.","SWE","aerials","W","Silver"
"1605",1994,"Lillehammer","Biathlon","Biathlon","UKR","7.5km","W","Bronze"
"1606",1994,"Lillehammer","Skating","Figure skating","UKR","individual","W","Gold"
"1607",1994,"Lillehammer","Skating","Figure skating","USA","individual","W","Silver"
"1608",1994,"Lillehammer","Skating","Short Track S.","USA","3000m relay","W","Bronze"
"1609",1994,"Lillehammer","Skating","Short Track S.","USA","5000m relay","M","Silver"
"1610",1994,"Lillehammer","Skating","Short Track S.","USA","500m","W","Bronze"
"1611",1994,"Lillehammer","Skating","Short Track S.","USA","500m","W","Gold"
"1612",1994,"Lillehammer","Skating","Speed skating","USA","1000m","M","Gold"
"1613",1994,"Lillehammer","Skating","Speed skating","USA","1000m","W","Gold"
"1614",1994,"Lillehammer","Skating","Speed skating","USA","500m","W","Gold"
"1615",1994,"Lillehammer","Skiing","Alpine Skiing","USA","downhill","M","Gold"
"1616",1994,"Lillehammer","Skiing","Alpine Skiing","USA","downhill","W","Silver"
"1617",1994,"Lillehammer","Skiing","Alpine Skiing","USA","super-G","M","Silver"
"1618",1994,"Lillehammer","Skiing","Alpine Skiing","USA","super-G","W","Gold"
"1619",1994,"Lillehammer","Skiing","Freestyle Ski.","USA","moguls","W","Silver"
"1620",1994,"Lillehammer","Skiing","Freestyle Ski.","UZB","aerials","W","Gold"
"1621",1998,"Nagano","Skiing","Alpine Skiing","AUS","slalom","W","Bronze"
"1622",1998,"Nagano","Luge","Luge","AUT","singles","W","Bronze"
"1623",1998,"Nagano","Skiing","Alpine Skiing","AUT","alpine combined","M","Bronze"
"1624",1998,"Nagano","Skiing","Alpine Skiing","AUT","alpine combined","M","Gold"
"1625",1998,"Nagano","Skiing","Alpine Skiing","AUT","downhill","M","Bronze"
"1626",1998,"Nagano","Skiing","Alpine Skiing","AUT","giant slalom","M","Gold"
"1627",1998,"Nagano","Skiing","Alpine Skiing","AUT","giant slalom","M","Silver"
"1628",1998,"Nagano","Skiing","Alpine Skiing","AUT","giant slalom","W","Silver"
"1629",1998,"Nagano","Skiing","Alpine Skiing","AUT","slalom","M","Bronze"
"1630",1998,"Nagano","Skiing","Alpine Skiing","AUT","super-G","M","Gold"
"1631",1998,"Nagano","Skiing","Alpine Skiing","AUT","super-G","M","Silver"
"1632",1998,"Nagano","Skiing","Alpine Skiing","AUT","super-G","W","Bronze"
"1633",1998,"Nagano","Skiing","Alpine Skiing","AUT","super-G","W","Silver"
"1634",1998,"Nagano","Skiing","Cross Country S","AUT","10km pursuit","M","Silver"
"1635",1998,"Nagano","Skiing","Cross Country S","AUT","50km","M","Bronze"
"1636",1998,"Nagano","Skiing","Ski Jumping","AUT","K120 team (90m)","M","Bronze"
"1637",1998,"Nagano","Skiing","Ski Jumping","AUT","K90 individual (70m)","M","Bronze"
"1638",1998,"Nagano","Skiing","Snowboard","AUT","giant-slalom","W","Bronze"
"1639",1998,"Nagano","Skating","Speed skating","BEL","5000m","M","Bronze"
"1640",1998,"Nagano","Biathlon","Biathlon","BLR","20km","M","Bronze"
"1641",1998,"Nagano","Skiing","Freestyle Ski.","BLR","aerials","M","Bronze"
"1642",1998,"Nagano","Biathlon","Biathlon","BUL","15km","W","Gold"
"1643",1998,"Nagano","Bobsleigh","Bobsleigh","CAN","two-man","M","Gold"
"1644",1998,"Nagano","Curling","Curling","CAN","curling","M","Silver"
"1645",1998,"Nagano","Curling","Curling","CAN","curling","W","Gold"
"1646",1998,"Nagano","Ice Hockey","Ice Hockey","CAN","ice hockey","W","Silver"
"1647",1998,"Nagano","Skating","Figure skating","CAN","individual","M","Silver"
"1648",1998,"Nagano","Skating","Short Track S.","CAN","1000m","M","Bronze"
"1649",1998,"Nagano","Skating","Short Track S.","CAN","3000m relay","W","Bronze"
"1650",1998,"Nagano","Skating","Short Track S.","CAN","5000m relay","M","Gold"
"1651",1998,"Nagano","Skating","Short Track S.","CAN","500m","W","Gold"
"1652",1998,"Nagano","Skating","Speed skating","CAN","1000m","W","Bronze"
"1653",1998,"Nagano","Skating","Speed skating","CAN","500m","M","Bronze"
"1654",1998,"Nagano","Skating","Speed skating","CAN","500m","M","Silver"
"1655",1998,"Nagano","Skating","Speed skating","CAN","500m","W","Gold"
"1656",1998,"Nagano","Skating","Speed skating","CAN","500m","W","Silver"
"1657",1998,"Nagano","Skiing","Snowboard","CAN","giant-slalom","M","Gold"
"1658",1998,"Nagano","Skating","Figure skating","CHN","individual","W","Bronze"
"1659",1998,"Nagano","Skating","Short Track S.","CHN","1000m","M","Silver"
"1660",1998,"Nagano","Skating","Short Track S.","CHN","1000m","W","Silver"
"1661",1998,"Nagano","Skating","Short Track S.","CHN","3000m relay","W","Silver"
"1662",1998,"Nagano","Skating","Short Track S.","CHN","5000m relay","M","Bronze"
"1663",1998,"Nagano","Skating","Short Track S.","CHN","500m","M","Silver"
"1664",1998,"Nagano","Skating","Short Track S.","CHN","500m","W","Silver"
"1665",1998,"Nagano","Skiing","Freestyle Ski.","CHN","aerials","W","Silver"
"1666",1998,"Nagano","Ice Hockey","Ice Hockey","CZE","ice hockey","M","Gold"
"1667",1998,"Nagano","Skiing","Cross Country S","CZE","5km","W","Silver"
"1668",1998,"Nagano","Skiing","Cross Country S","CZE","Combined 5km + 10km pursuit","W","Bronze"
"1669",1998,"Nagano","Curling","Curling","DEN","curling","W","Silver"
"1670",1998,"Nagano","Biathlon","Biathlon","FIN","10km","M","Bronze"
"1671",1998,"Nagano","Ice Hockey","Ice Hockey","FIN","ice hockey","M","Bronze"
"1672",1998,"Nagano","Ice Hockey","Ice Hockey","FIN","ice hockey","W","Bronze"
"1673",1998,"Nagano","Skiing","Cross Country S","FIN","10km pursuit","M","Bronze"
"1674",1998,"Nagano","Skiing","Cross Country S","FIN","30km mass start","M","Gold"
"1675",1998,"Nagano","Skiing","Cross Country S","FIN","4x10km relay","M","Bronze"
"1676",1998,"Nagano","Skiing","Freestyle Ski.","FIN","moguls","M","Bronze"
"1677",1998,"Nagano","Skiing","Freestyle Ski.","FIN","moguls","M","Silver"
"1678",1998,"Nagano","Skiing","Nordic Combined","FIN","individual","M","Silver"
"1679",1998,"Nagano","Skiing","Nordic Combined","FIN","Team","M","Silver"
"1680",1998,"Nagano","Skiing","Ski Jumping","FIN","K120 individual (90m)","M","Silver"
"1681",1998,"Nagano","Skiing","Ski Jumping","FIN","K90 individual (70m)","M","Gold"
"1682",1998,"Nagano","Bobsleigh","Bobsleigh","FRA","four-man","M","Bronze"
"1683",1998,"Nagano","Skating","Figure skating","FRA","ice dancing","X","Bronze"
"1684",1998,"Nagano","Skating","Figure skating","FRA","individual","M","Bronze"
"1685",1998,"Nagano","Skiing","Alpine Skiing","FRA","downhill","M","Gold"
"1686",1998,"Nagano","Skiing","Alpine Skiing","FRA","downhill","W","Bronze"
"1687",1998,"Nagano","Skiing","Freestyle Ski.","FRA","aerials","M","Silver"
"1688",1998,"Nagano","Skiing","Nordic Combined","FRA","Team","M","Bronze"
"1689",1998,"Nagano","Skiing","Snowboard","FRA","giant-slalom","W","Gold"
"1690",1998,"Nagano","Bobsleigh","Bobsleigh","GBR","four-man","M","Bronze"
"1691",1998,"Nagano","Biathlon","Biathlon","GER","15km","W","Bronze"
"1692",1998,"Nagano","Biathlon","Biathlon","GER","4x7.5km relay","M","Gold"
"1693",1998,"Nagano","Biathlon","Biathlon","GER","4x7.5km relay","W","Gold"
"1694",1998,"Nagano","Biathlon","Biathlon","GER","7.5km","W","Bronze"
"1695",1998,"Nagano","Biathlon","Biathlon","GER","7.5km","W","Silver"
"1696",1998,"Nagano","Bobsleigh","Bobsleigh","GER","four-man","M","Gold"
"1697",1998,"Nagano","Bobsleigh","Bobsleigh","GER","two-man","M","Bronze"
"1698",1998,"Nagano","Luge","Luge","GER","doubles","X","Gold"
"1699",1998,"Nagano","Luge","Luge","GER","singles","M","Bronze"
"1700",1998,"Nagano","Luge","Luge","GER","singles","M","Gold"
"1701",1998,"Nagano","Luge","Luge","GER","singles","W","Gold"
"1702",1998,"Nagano","Luge","Luge","GER","singles","W","Silver"
"1703",1998,"Nagano","Skating","Figure skating","GER","pairs","X","Bronze"
"1704",1998,"Nagano","Skating","Speed skating","GER","1500m","W","Silver"
"1705",1998,"Nagano","Skating","Speed skating","GER","3000m","W","Bronze"
"1706",1998,"Nagano","Skating","Speed skating","GER","3000m","W","Gold"
"1707",1998,"Nagano","Skating","Speed skating","GER","3000m","W","Silver"
"1708",1998,"Nagano","Skating","Speed skating","GER","5000m","W","Gold"
"1709",1998,"Nagano","Skating","Speed skating","GER","5000m","W","Silver"
"1710",1998,"Nagano","Skiing","Alpine Skiing","GER","alpine combined","W","Bronze"
"1711",1998,"Nagano","Skiing","Alpine Skiing","GER","alpine combined","W","Gold"
"1712",1998,"Nagano","Skiing","Alpine Skiing","GER","alpine combined","W","Silver"
"1713",1998,"Nagano","Skiing","Alpine Skiing","GER","downhill","W","Gold"
"1714",1998,"Nagano","Skiing","Alpine Skiing","GER","giant slalom","W","Bronze"
"1715",1998,"Nagano","Skiing","Alpine Skiing","GER","slalom","W","Gold"
"1716",1998,"Nagano","Skiing","Freestyle Ski.","GER","moguls","W","Silver"
"1717",1998,"Nagano","Skiing","Ski Jumping","GER","K120 team (90m)","M","Silver"
"1718",1998,"Nagano","Skiing","Snowboard","GER","giant-slalom","W","Silver"
"1719",1998,"Nagano","Skiing","Snowboard","GER","Half-pipe","W","Gold"
"1720",1998,"Nagano","Biathlon","Biathlon","ITA","20km","M","Silver"
"1721",1998,"Nagano","Bobsleigh","Bobsleigh","ITA","two-man","M","Gold"
"1722",1998,"Nagano","Luge","Luge","ITA","singles","M","Silver"
"1723",1998,"Nagano","Skiing","Alpine Skiing","ITA","giant slalom","W","Gold"
"1724",1998,"Nagano","Skiing","Alpine Skiing","ITA","slalom","W","Silver"
"1725",1998,"Nagano","Skiing","Cross Country S","ITA","30km","W","Silver"
